date,NYSE:SNAP,NasdaqGS:ALGN,NYSE:GE,NYSE:BKR,NasdaqGS:EXPE,NasdaqGS:WYNN,NYSE:UBER,NYSE:AIG,NYSE:RMD,NasdaqGS:ZBRA,NasdaqGM:TTD,NYSE:MPC,NasdaqGS:SIVB,NYSE:IT,NYSE:GM,NYSE:CB,NYSE:LVS,NYSE:ANET,NasdaqGS:TER,NYSE:MTB,NasdaqGS:XLNX,NasdaqGS:HBAN,NYSE:ESS,NasdaqGS:GOOG.L,NasdaqGS:GOOG,NYSE:SCHW,NYSE:MCK,NasdaqGS:BKNG,NYSE:CARR,NYSE:CI,NasdaqGS:LRCX,NYSE:RF,NYSE:DFS,NasdaqGS:MTCH,NYSE:OXY,NYSE:CBRE,NasdaqGS:GRMN,NYSE:DRI,NasdaqGS:MAR,NYSE:TRV,NYSE:WELL,NYSE:VLO,NYSE:L,NasdaqGS:ADP,NYSE:FCX,NYSE:AVY,NYSE:JPM,NYSE:RE,NYSE:HIG,NasdaqGS:HST,NYSE:CAH,NYSE:PH,NYSE:INFO,NYSE:MTD,NYSE:IR,NasdaqGS:MXIM,NYSE:HES,NYSE:PAYC,NasdaqGS:MCHP,NasdaqGS:AMAT,NYSE:KEY,NYSE:TDG,NYSE:TFC,NasdaqGS:QCOM,NYSE:CFG,NYSE:DIS,NYSE:HON,NYSE:UHS,NYSE:MS,NYSE:Y,NYSE:CNP,NasdaqGS:EXC,NasdaqGS:ADI,NasdaqGS:KLAC,NasdaqGS:MU,NasdaqGS:CDW,NYSE:WAT,NYSE:SLB,NasdaqGS:HSIC,NYSE:TDY,NYSE:USB,NYSE:DAL,NYSE:MET,NYSE:TAP,NasdaqGS:FITB,NasdaqGS:XRAY,NYSE:HLT,NYSE:TT,NYSE:AXP,NYSE:IP,NYSE:HCA,NYSE:CVS,NYSE:F,NasdaqGS:ACGL,NYSE:OKE,NYSE:LUV,NYSE:PKG,NYSE:ZEN,NasdaqCM:EXAS,NYSE:KEYS,NasdaqGS:TRMB,NYSE:BLK,NYSE:CTVA,NYSE:TYL,NYSE:MSCI,NasdaqGS:CSX,NYSE:COF,NYSE:DTE,NasdaqGS:IDXX,NYSE:RJF
31-May-11,,24.5,14.528381,43.004138,24.02519,104.724997,,24.400976,27.926799,44.45,,,59.38,39.03,24.585746,55.249707,27.703852,,15.0516,69.521869,28.873788,4.957287,103.844027,264.51,,16.079342,79.062697,515.19,,49.707638,42.294909,5.711518,19.964864,,71.487188,26.43,23.292992,33.387853,31.629933,49.191968,33.206074,18.571812,39.820932,38.390348,41.697837,33.752991,33.145895,72.654816,22.075337,12.512704,35.294543,74.198137,24.445967,167.37,,20.108469,68.372029,,30.759447,11.496668,6.605483,42.360683,20.753728,44.937556,,36.657582,46.314849,52.290568,20.268416,320.578813,13.191128,28.872256,32.476699,26.763476,10.2,,98.56,66.773032,28.166526,49.1,19.98367,8.954159,29.012088,37.041984,9.93548,36.939891,,26.104105,44.817975,21.736169,27.200747,31.615568,10.113882,11.243333,18.896041,10.991201,22.019916,,7.46,,21.845,159.430343,,25.41,35.132565,22.021176,46.94565,36.554757,39.36,31.095128
30-Jun-11,,22.8,14.06612,42.207226,24.865771,102.595046,,25.103039,26.842684,42.17,,15.795215,59.71,40.29,23.46505,53.128533,28.150688,,13.914034,69.246301,29.51309,4.935089,102.896147,253.19,,14.686573,77.436202,511.93,,51.242009,39.851443,5.023806,22.40185,,69.275855,25.11,23.126965,32.801176,29.689138,46.571951,32.731612,17.268409,39.887268,36.948597,42.715251,30.795419,31.382816,66.758808,21.843401,12.086596,35.463906,74.941371,23.247636,168.67,,18.861375,64.768327,,29.498878,10.854257,6.496302,47.108179,20.226219,43.556986,,34.37694,46.345959,49.450046,19.303653,320.521081,13.204776,29.555256,30.875346,25.136554,7.48,,95.74,67.302729,28.076324,50.36,20.015243,8.145798,28.860778,35.773796,9.74675,35.89612,,23.820312,45.067661,20.761453,25.727275,30.708531,9.347885,10.64,19.67219,10.614404,21.328352,,8.6,,19.82,149.798005,,26.78,35.04885,21.843452,44.638972,35.847871,38.78,28.088169
31-Jul-11,,21.99,13.357593,45.010959,27.181659,110.17724,,24.572211,26.270271,40,,16.707064,61.02,36.91,21.393695,54.06486,31.46528,,12.682454,67.899955,25.976698,4.547654,106.752185,301.845,,13.329516,75.094138,537.65,,49.588076,36.791486,4.934674,21.495733,,65.373928,21.8,22.846893,33.759341,27.187856,43.979302,32.950114,16.964506,37.783449,36.113957,42.962305,25.151319,31.197712,67.060958,19.39979,11.302215,34.167779,65.989159,20.536062,154.81,,16.942769,59.396957,,26.261861,10.278589,6.27014,46.529594,19.466867,42.015349,,34.007106,41.298379,47.636334,18.705836,316.960911,13.361732,30.403831,27.136227,24.726719,7.37,,87.89,70.395227,26.064429,54.23,20.446775,7.008762,27.110842,36.02167,9.670305,35.717017,,19.62907,43.620615,20.677906,20.800112,29.803798,8.276844,11.266666,19.495764,9.257396,20.322514,,8.54,,17.79,139.372045,,25.49,33.011775,20.468864,41.295584,35.71887,41.47,27.747442
31-Aug-11,,19.1,12.164285,35.621149,26.063992,110.922844,,21.686903,26.86003,35.93,,14.215386,46.08,35.62,18.572634,52.12763,31.058459,,11.375663,60.443438,25.360819,3.776547,109.178371,270.48,,11.07893,74.18243,537.26,,46.569152,33.443532,3.678722,21.118025,,57.756514,15.16,23.477055,31.965046,24.579453,40.253865,32.302192,15.380489,35.711264,35.089945,38.216657,23.206178,28.968753,66.311211,15.936545,8.43566,33.183972,61.657211,21.622921,159.27,,17.183554,51.40921,,25.807325,9.513099,5.202905,47.454297,16.897058,39.646325,,29.991767,37.454652,39.971201,14.712455,287.66168,13.79762,30.140788,26.247927,23.004602,5.91,,79.87,61.050458,25.848729,54.59,18.210654,6.68897,22.104448,35.246527,8.11847,33.181288,,17.578037,43.332949,19.110076,15.615676,29.443037,7.537961,11.226666,18.989554,8.016519,19.316675,,7.73,,18.57,129.733098,,25.23,32.156018,18.380683,39.832507,36.234873,39.89,24.532373
30-Sep-11,,15.17,11.460212,26.900933,22.142784,82.503883,,18.793033,24.969333,30.94,,10.37961,37,34.87,15.596993,49.198412,25.569708,,10.350913,55.5409,22.347492,3.639987,92.069179,257.52,,10.110084,67.472322,449.46,,41.786697,34.181522,2.705206,19.25467,,47.875069,13.46,22.514616,28.409682,22.86695,39.204997,29.665279,12.036316,32.797027,33.319823,24.701703,20.171257,23.230533,65.226567,13.438654,7.828372,32.860225,53.008576,20.848185,139.96,,17.392291,45.524093,,24.470158,8.702132,4.646571,42.190207,16.169325,37.466008,,26.557595,34.399368,32.66877,11.358015,277.596985,13.5287,29.784299,24.840936,24.008074,5.04,,75.49,46.678749,24.319219,48.86,18.56599,6.662321,18.426952,31.911199,7.780519,28.976884,,14.788127,39.14,16.364982,15.717026,27.540841,6.555043,10.891666,17.687872,7.477124,17.894763,,6.63,,16.775,116.551113,,25.28,28.212092,15.641174,34.279311,35.552137,34.485,22.792835
31-Oct-11,,23.03,12.582139,33.802495,22.58134,95.553953,,21.138951,24.54436,35.74,,13.770436,45.94,38.52,19.9793,58.575337,31.311889,,13.462768,60.475221,27.250258,3.928152,109.495135,296.32,,11.016135,75.68594,507.72,,44.177925,38.690459,3.192631,19.828513,,62.230894,17.78,24.371345,32.138221,26.443059,46.944625,33.398794,16.65317,37.68573,36.98041,32.891747,21.393757,27.045204,73.887288,16.028134,10.211232,34.735486,68.475358,23.406484,153.6,,19.502029,54.288739,,28.458062,10.353478,5.532005,48.51848,17.820305,39.754185,,30.713823,41.050487,38.405022,14.874851,305.327818,14.369935,31.028516,29.069857,29.533443,5.59,,80.12,57.416503,27.186071,54.47,20.182824,7.568397,23.130726,34.110582,9.251884,34.896893,,16.388551,44.309856,19.497205,18.281958,29.895765,7.91757,11.99,20.368908,7.951419,20.029847,,7.95,,20.205,124.252416,,31.57,31.058416,18.606881,39.495163,37.793184,35.995,26.664807
30-Nov-11,,24.5,11.979762,31.919132,23.978069,90.461623,,19.95743,22.592954,37.86,,12.892995,47.04,37.83,16.454905,56.448277,31.151828,,12.65425,58.583732,26.794423,3.981236,101.894289,299.695,,10.779918,75.656594,485.89,,44.068327,36.692487,3.338858,20.047333,,66.221599,16.81,25.930431,32.024112,27.367776,45.255101,32.236402,15.167709,36.54393,36.104131,32.352538,21.080089,24.096375,72.502409,14.878014,10.125363,33.315309,69.81955,24.629898,159.8,,19.285709,52.258118,,27.722567,9.124293,5.738034,49.809964,17.690508,42.383247,,31.567964,42.711885,38.695357,12.471601,277.115881,13.860021,31.338373,27.920617,29.125764,5.99,,80,59.083475,25.233003,56.68,20.443095,7.213073,21.160107,32.978434,9.313512,34.09434,,17.436197,42.051471,20.173212,19.006999,31.959031,7.185466,12.59,22.439328,7.793321,19.976086,,8.49,,21.54,135.47364,,32.05,31.393277,18.297782,38.676146,38.184823,37.595,26.173128
31-Dec-11,,23.725,13.616558,28.429712,26.60078,82.905646,,19.863251,22.029214,35.78,,12.854381,47.69,34.77,15.666554,56.927271,28.497487,,12.814073,61.280928,26.261975,4.196016,108.569586,322.95,,10.148986,72.492993,467.71,,41.846478,33.317534,3.501899,20.281641,,63.038228,15.22,28.512817,30.594405,26.071784,47.9596,35.037891,14.336788,35.802211,38.458984,30.056815,23.282471,25.870341,69.494216,13.613048,10.605164,32.032255,64.311919,24.011224,147.71,,19.578942,49.380579,,29.088446,9.065044,6.052878,49.427685,19.217526,42.305905,,33.575389,42.869639,37.386911,12.758305,274.508298,13.992353,30.673555,28.657478,30.484124,6.29,,74.05,53.577488,25.2683,54.85,21.432424,7.186424,20.958454,35.375241,9.860703,33.088078,,16.099316,41.289923,21.025601,17.174905,33.555337,7.293926,12.41,23.391839,7.964951,19.548436,,8.12,,21.7,141.486664,,30.11,30.630537,17.749945,36.623695,39.944021,38.48,27.298121
31-Jan-12,,23.56,14.224779,28.716114,29.671511,86.462283,,21.498544,25.177483,37.84,,14.758019,58.04,37.91,18.564905,56.885149,32.752436,,15.371247,64.010233,29.366557,4.371806,111.266247,290.055,,10.500505,76.038087,529.49,,44.666133,38.330464,4.251142,22.968958,,67.121921,19.3,29.866477,31.083201,30.790982,47.254431,36.759907,16.339171,35.478897,39.007279,37.986706,22.040414,29.230373,70.576835,14.67696,11.789898,33.941097,68.048336,24.936447,175.5,,20.180446,48.945891,,29.302857,10.389675,6.115847,53.999539,20.889059,45.492383,,34.82887,45.7802,39.724796,15.769853,278.414862,12.864049,28.134517,31.340612,32.291058,7.595,,86.57,58.957983,27.801797,56.76,22.359445,9.371665,23.747986,34.847131,10.081638,35.688599,,18.461112,44.053561,22.1195,19.053776,34.483503,8.452239,12.016666,22.595923,8.914046,21.794492,,9.34,,23.415,144.471347,,35.13,30.304977,19.005757,39.6201,39.034368,42.295,30.860278
29-Feb-12,,25.61,14.611377,29.477461,31.211459,89.350005,,25.017422,25.411652,38.44,,16.136625,59.28,40.26,20.110692,58.609685,37.087415,,15.437057,65.519378,30.407726,4.467343,108.167791,309.125,,12.571599,77.89336,627.02,,43.948765,37.529475,4.690916,25.360501,,70.216647,18.33,33.798539,34.552701,31.624973,46.986953,35.438289,16.781171,37.278415,38.679726,34.986241,24.75995,30.750666,72.60158,17.349306,11.330365,32.773706,76.087063,26.354938,180.28,,21.132248,56.439915,,28.918745,10.432766,6.399413,61.366166,22.47168,48.25659,,37.595483,47.282983,42.967803,15.67684,312.37118,13.721794,28.001362,31.404687,30.79104,8.55,,89.6,61.086949,29.029327,59.6,23.29439,8.714316,25.912393,35.700232,10.550642,36.605873,,21.071241,46.469741,25.17539,22.435328,37.250443,8.425018,12.35,22.45463,8.36002,22.956245,,9.39,,25.145,157.965923,,37.77,32.909456,17.806454,43.866644,39.606569,42.875,31.186516
31-Mar-12,,27.55,15.393719,24.588002,30.736418,94.128805,,26.395863,26.807992,41.18,,16.839568,64.34,42.64,19.824721,60.212834,38.56221,,15.878921,70.345076,30.037201,4.957705,117.935686,320.62,,13.015409,81.866844,717.5,,49.115057,40.157439,5.376165,28.174579,,64.411838,19.96,33.934134,34.6679,33.92872,48.331625,35.776789,17.658259,37.973694,39.589463,31.270597,24.681943,36.032508,76.872534,17.744947,11.832822,34.173845,71.630789,26.09855,184.75,,21.662638,51.331203,,29.824711,10.598838,6.715433,59.800887,24.115762,52.819934,,39.198148,48.457716,40.367196,16.606966,316.662627,13.883723,28.204962,32.614744,34.627989,8.095,,92.66,55.04201,29.680349,63.05,25.256305,8.807588,25.105782,37.034284,10.950433,38.000821,,21.939449,50.836439,25.139579,20.811774,37.002657,8.489669,12.413333,22.188349,7.67111,23.109588,,11.16,,27.21,163.889355,,38.41,34.239601,18.238691,48.322663,40.803306,43.725,32.322911
30-Apr-12,,31.71,15.017888,25.860199,39.201802,100.55079,,29.135622,29.496597,38.79,,16.159927,64.09,43.8,17.776553,62.491379,37.16896,,16.179765,69.851171,29.954862,5.146167,122.964163,302.425,,12.933893,85.262028,760.82,,46.103332,37.502476,5.498536,28.733079,,61.699547,18.81,34.042481,34.229782,35.040255,52.511658,36.906205,16.925068,39.173766,39.897915,31.755241,26.197429,33.902017,82.33969,17.298798,11.991362,33.507967,74.290998,28.166369,179.32,,22.412761,45.401339,,28.357528,10.211336,6.35201,65.152797,24.771469,49.53712,,38.598268,48.148158,41.137747,14.654172,329.941096,14.228704,28.061096,31.468385,33.174021,6.59,,84.11,58.355707,30.096062,64.62,25.646949,9.735872,24.218509,34.03062,11.090773,38.881478,,22.560227,53.084192,23.857532,22.645633,36.991857,7.709661,13.093333,23.50769,7.708348,22.797191,,10.77,,27.07,153.235348,,39.95,34.034963,18.891283,48.097262,41.804296,43.965,32.402546
31-May-12,,31.23,14.642057,24.547799,42.263913,78.038215,,24.983175,26.868703,33.47,,14.103131,59.66,40.68,17.158238,59.497189,30.932827,,13.584986,66.403959,26.499105,5.030782,117.118364,290.43,,11.336406,81.4098,625.49,,43.789689,33.569531,5.131423,28.063488,,53.616785,16.45,31.030447,35.35756,34.815556,51.017623,36.583894,14.560123,37.098769,37.408778,26.564959,23.846378,26.148251,85.251338,14.239231,10.996886,32.802452,69.58696,27.586711,156.12,,19.222954,38.052139,,25.147616,8.872498,5.964727,63.541025,23.36435,44.668335,,40.926161,44.46764,37.370685,11.329846,316.566406,14.386724,26.862477,29.60201,29.367536,5.84,,79.78,49.988616,29.14306,59.58,24.801883,10.748545,19.634267,31.725277,10.408564,35.03689,,21.918226,49.222562,21.09901,21.863299,37.25715,7.217555,12.743333,22.713974,8.406568,20.954047,,9.88,,23.5825,136.614455,,37.3,31.449088,17.821504,44.577645,42.137959,42.42,30.243556
30-Jun-12,,33.46,16.120653,24.1772,44.271656,78.553219,,27.474643,27.059507,34.36,,17.563422,58.72,43.05,15.241462,60.977833,29.293071,,13.218332,67.424679,27.825304,4.955451,120.690136,290.035,,11.764023,87.644795,664.52,,43.879442,33.965525,5.515604,29.309436,,58.401748,16.36,27.97589,34.605708,35.256259,52.517113,38.450352,16.664785,39.02573,40.233347,28.248069,22.613555,28.183319,86.395035,14.924949,11.453502,33.489502,65.449541,30.02239,155.85,,19.589687,37.922375,,26.817638,9.830178,6.155599,69.378534,23.85143,43.397887,,43.42417,44.611445,41.62371,12.372938,326.910141,14.699633,27.327376,30.660096,31.559047,6.31,,79.47,51.300571,30.782381,61.65,25.799683,9.726989,20.736636,34.332608,10.512896,35.857747,,22.470482,51.32089,20.889465,25.598314,38.741136,6.554579,13.23,23.160097,8.593052,22.256775,,10.72,,23.005,137.076754,,40.35,31.644424,19.075578,47.432628,44.425997,48.065,30.416069
31-Jul-12,,33.96,16.051035,27.247881,52.486824,71.385737,,26.77258,27.371732,34.54,,18.493986,57.81,44.39,15.233733,60.872502,24.531011,,13.829422,70.094883,26.855521,4.812208,123.387473,316.485,,11.491076,84.821464,661.74,,40.169635,30.968567,5.687201,30.567497,,59.259696,15.58,28.209692,35.322055,32.755943,51.538176,41.042288,18.976463,37.766528,40.876676,28.182576,25.467131,28.633058,84.900716,13.926001,10.628155,34.358635,68.378084,30.730242,154.8,,20.804493,41.160396,,27.060845,9.353485,6.34647,63.726999,24.410393,46.515551,,43.99719,46.377048,37.688938,11.628986,332.741121,14.976985,28.416985,31.807713,32.622763,6.21,,77.48,56.319191,29.339151,62.3,26.87467,8.572186,20.682862,34.918432,10.842404,34.463647,,22.59301,51.05298,23.707483,22.275496,37.639981,6.315361,12.933333,24.364357,8.565091,24.266506,,10.25,,22.13,137.431917,,39.02,30.835175,19.570383,49.020658,45.953538,44.085,29.865311
31-Aug-12,,33.95,16.020093,26.91024,47.419288,78.558576,,29.392474,32.584156,37.29,,20.377818,57.99,49.39,16.501279,61.062988,28.552156,,14.684947,71.526068,28.29371,5.102566,119.168964,342.545,,12.329568,81.622903,604.57,,45.644592,30.716571,5.687201,32.922112,,57.884256,17.31,29.480992,35.853473,34.006914,53.257486,39.006828,21.701571,38.838058,41.982623,30.224913,26.058022,29.539772,86.940546,15.264626,11.077028,31.535948,68.431799,31.780873,165.11,,20.90998,44.101671,,28.450984,10.116675,6.74479,71.610219,24.542678,47.902912,,44.292654,46.996016,38.576203,12.76975,324.408401,14.643206,26.854253,32.592118,33.12954,6.21,,80.19,57.416647,30.123515,64.51,26.80247,7.683877,22.941374,37.018048,11.878003,34.397262,,24.910378,51.574921,25.172887,24.016821,37.889528,6.418441,13.303333,24.556677,8.341237,25.235905,,9.93,,24.515,143.579585,,40.26,32.630405,19.279796,49.098757,43.729618,47.53,31.268856
30-Sep-12,,36.97,17.701341,26.69189,53.402096,87.901542,,28.073965,35.252221,37.49,,21.496137,60.46,46.09,17.58333,63.020453,31.401492,,13.368754,78.324749,27.876522,5.369629,117.099439,377.25,,11.685213,80.610932,619.07,,47.040757,28.6016,5.887258,33.772154,,58.984593,18.41,30.841034,38.476056,35.28849,56.556326,38.539601,21.993147,39.420868,42.688444,33.129385,26.550312,32.196284,89.708285,16.550158,11.677903,31.262983,71.512,27.129674,170.74,,20.511041,46.971591,,26.80533,9.662334,6.992819,73.289148,25.803272,48.891122,,46.808569,48.041265,44.157441,14.251041,331.904001,15.296728,26.198912,32.128742,30.801885,5.98,,83.33,57.376984,31.068674,63.39,27.674617,8.136915,23.163192,37.441918,12.24307,36.223456,,23.960425,50.30103,26.45484,27.970553,40.27686,6.775784,13.88,26.641209,8.182623,28.832189,,11,,23.83,145.150763,,44.02,33.290827,17.811922,49.515658,45.357469,49.675,32.672939
31-Oct-12,,26.565,16.415247,24.768044,54.608536,92.180879,,29.906179,34.790554,35.93,,21.63002,56.59,46.41,19.708787,65.562945,31.448895,,13.744809,85.683127,27.342521,4.980243,118.489718,340.1488,,12.411826,87.432362,573.77,,50.860262,31.859555,5.334944,34.93923,,54.11833,18.02,28.077607,36.64281,32.923891,58.776821,39.667622,20.202039,40.395402,42.055322,32.798303,27.017571,33.395554,93.138603,18.482713,10.521026,32.995804,67.302392,23.517957,169.37,,21.206603,45.694999,,25.659595,9.173375,6.736789,75.388053,22.664645,45.870156,,43.979283,49.239282,39.966684,14.839427,334.463474,15.562446,26.346179,32.084701,30.058197,5.425,,81.81,55.155837,28.923438,64.03,26.795162,8.55442,23.855534,35.854481,11.469242,34.988781,,25.141874,49.687487,26.097933,25.957184,38.731494,7.706336,14.683333,26.084231,8.229274,28.014086,,9.46,,23.585,154.415012,,47.81,25.058812,17.571568,52.260255,46.991972,48.1,34.001252
30-Nov-12,,27.39,16.469808,25.555741,57.243774,91.656829,,28.365065,35.949066,38.95,,23.597308,55.22,47.88,20.002487,66.046435,31.591106,,14.70375,81.017122,29.104064,4.801126,110.97747,349.185,,12.025061,88.71015,663.19,,52.126783,31.607558,5.45768,35.459058,,51.54812,18.93,28.735214,36.823866,32.872962,58.677396,39.803306,22.53009,39.117817,41.294848,32.907968,27.910369,32.914812,91.39209,18.117528,10.688373,32.450286,70.648659,25.677741,187.09,,22.690948,43.377897,,25.207987,9.368953,6.503748,76.978327,22.053991,49.79115,,44.462769,49.654785,43.570206,14.403977,337.734981,14.314447,22.638397,33.297433,29.621346,5.965,,84.55,57.03552,31.676557,63,26.028663,8.883095,22.790982,34.734488,11.560048,37.705065,,26.077411,49.625344,27.288307,29.008821,38.823315,7.90659,15.033333,24.918021,8.891722,28.943388,,9.81,,27.82,161.634694,,46.92,26.974964,17.081612,50.069092,45.841766,46.735,33.653573
31-Dec-12,,27.75,16.50999,24.192195,57.34745,91.73022,,30.222964,36.369011,39.31,,24.968599,55.97,46.02,22.282523,66.927057,33.458704,,15.878921,81.630574,30.121237,5.008821,116.712135,353.69,,13.18167,91.048334,620.39,,53.313522,32.516545,5.842715,32.972909,,52.891088,19.9,30.432525,31.385242,33.760686,59.878154,41.425448,23.829097,38.993421,41.742383,28.850359,29.374023,35.229666,92.639074,19.195341,11.467405,33.257094,73.151247,26.753453,193.3,,22.854192,46.396253,,27.00619,9.988894,6.777421,77.170745,22.789907,48.604865,,45.263733,51.387399,47.14999,16.325077,322.743781,13.966199,22.27882,34.751296,31.113162,6.34,,87.12,55.186843,31.539293,65.07,25.927195,10.544233,22.619312,35.848739,12.082064,37.671269,,25.725444,51.027993,29.27211,29.348812,40.359219,8.942388,14.673333,23.740704,9.564301,30.763969,,10.59,,29.89,169.567131,,48.44,28.826005,17.055678,50.355946,45.91081,46.4,34.475181
31-Jan-13,,31.36,17.524658,26.574258,60.903664,102.110927,,32.389085,38.320007,43.28,,29.411425,66.37,51.51,21.710582,71.564985,40.047517,,15.192621,85.128909,30.649562,5.455618,122.386582,377.845,,15.173607,98.814111,685.47,,58.180151,37.025482,6.375361,32.836057,,60.941083,21.58,28.296647,32.73657,36.215514,65.41409,42.473081,30.540633,41.500483,43.472789,29.999454,32.393861,37.957177,97.576454,21.214102,12.287028,35.38109,79.953814,28.676358,212.53,,24.447767,58.836336,,27.718841,11.272431,7.566242,76.650086,23.869885,51.873811,,48.981923,55.249348,55.234239,19.509833,346.962554,14.829564,23.552323,36.056741,35.771016,7.56,,91.57,62.156134,33.861012,68.26,26.868821,12.338618,25.640713,37.851041,12.948476,39.716037,,27.565275,52.390996,30.433002,36.625217,42.923535,9.008238,15.473333,26.306366,10.470294,30.731981,,11.02,,31.25,193.82382,,54.05,31.383976,19.043922,48.956446,48.40322,47.605,39.93323
28-Feb-13,,31.44,18.413476,26.633682,59.643588,96.100746,,32.543197,39.07625,44.72,,32.986411,67.06,49.76,20.984062,71.615306,37.322112,,15.756704,85.212604,31.491157,5.510487,118.574436,400.6,,14.961318,99.851111,689.114,,58.299822,38.069468,6.268831,32.955803,,56.840142,24.17,25.660407,32.574647,35.856398,67.048192,43.885999,31.978284,41.25169,44.990561,27.165463,34.362224,39.465783,104.99095,20.196168,12.199212,37.319337,81.626002,29.609942,212.8,,24.431435,58.258135,,30.511921,12.044633,7.558193,80.55503,24.111728,51.575234,,49.627379,57.087974,56.503059,19.29591,363.589507,15.702614,23.607558,37.646628,35.927156,8.375,,92.72,62.235318,34.990496,73.58,27.583159,12.676176,24.454449,37.304914,12.590783,39.392678,,28.241131,55.366441,32.56856,36.080459,42.856467,8.771728,16.373333,25.175993,10.927961,33.410933,,10.695,,29.715,196.67031,,56.4,30.816571,19.956313,44.396712,51.071475,46.06,39.262158
31-Mar-13,,33.51,18.334176,27.578518,56.129716,102.891098,,33.236698,40.7187,47.13,,35.660985,70.94,54.41,21.5019,75.033378,41.113863,,15.249029,86.105713,32.251608,5.808098,120.817767,397.094,,16.29715,101.572845,688.162,,62.24135,37.313478,6.719602,38.352925,,54.529455,25.25,24.997175,36.383353,38.383161,70.589954,46.465516,31.908141,42.231577,48.014819,28.1697,36.470521,38.287941,109.839247,22.160857,12.875073,33.833019,79.120547,29.183558,213.22,,25.55904,62.824077,,30.76291,11.846891,8.059914,86.54261,24.929748,52.790851,,51.636474,61.363464,62.339789,18.808164,380.95736,17.556446,26.266169,38.703931,34.601866,9.975,,93.91,59.869017,36.296463,78.44,27.703013,14.665989,26.23471,41.287706,13.052186,40.423384,,29.622821,60.096864,34.470428,39.524105,46.100883,9.147361,17.523333,26.675696,12.600971,36.143849,,9.8,,29.98,212.199871,,61.26,31.560708,21.426503,47.807159,52.737694,46.195,41.374452
30-Apr-13,,33.12,17.675985,26.972397,52.225,112.871107,,35.462752,42.176703,46.65,,31.187442,71.11,57.85,23.836039,75.176749,41.040901,,15.45586,83.635057,32.031922,5.650484,126.008968,412.285,,15.624628,99.559452,695.99,,66.033511,41.597418,6.965742,37.412063,,62.106662,24.22,26.532554,36.711344,39.137554,71.612875,51.296124,28.281738,42.806548,49.720404,26.139868,35.098749,39.785608,114.178345,24.127848,13.449262,35.946567,76.520057,27.151968,208.96,,24.220009,63.324143,,30.470089,12.752106,8.068007,83.079095,24.437347,48.579571,,57.127395,59.889438,64.994622,18.997957,378.859747,18.084018,28.574362,36.622627,35.592553,9.42,,92.4,59.501281,35.453271,75.06,27.172304,15.225624,26.904034,43.540683,13.628371,40.33766,,28.971237,61.123907,34.766439,38.804247,48.968961,9.536907,17.686666,28.943064,12.806625,38.310707,,9.34,,28.74,220.146627,,63.24,31.718837,21.391706,50.269293,56.241194,43.98,37.174182
31-May-13,,35.75,18.492776,27.117305,53.905581,112.523368,,38.065523,42.303547,45.66,,32.986186,77.39,56.61,26.193365,75.632161,42.244768,,16.866066,88.140171,34.571215,6.107566,126.081179,435.609,,18.359455,107.123787,803.93,,67.759943,42.101411,7.490839,40.727007,,64.061846,23.18,26.419102,36.832222,38.333077,70.195878,47.023583,31.35094,43.968081,50.739326,26.672458,36.834634,44.315371,109.62779,26.395247,13.095915,38.173921,86.60609,29.297818,218.26,,23.269076,59.13938,,30.810105,13.448712,8.768596,82.682941,26.337106,50.062194,,57.345577,64.225794,67.533561,22.214316,375.261089,17.132542,24.083012,38.52573,37.203016,11.68,,96.71,58.382085,37.763225,77.22,28.625631,15.998453,30.713226,41.951495,14.564671,39.775695,,30.979838,67.646411,34.368142,37.996838,48.463953,10.987413,17.07,25.437888,13.245976,39.470661,,11.24,,27.9,230.637667,,69.01,32.779232,22.061867,53.276928,51.402661,41.22,39.462791
30-Jun-13,,37.04,18.536556,27.504866,56.38012,105.965232,,38.271005,39.774147,43.44,,28.412102,83.32,56.99,25.745086,75.46349,38.85671,,16.518215,93.89575,33.686736,6.243263,128.502898,440.185,,19.625943,107.918102,826.67,,72.340475,39.905442,7.844549,40.924586,,62.514243,23.36,27.717351,35.89364,36.836618,67.419625,46.332364,26.829244,42.605473,51.1695,24.526359,36.451028,42.854157,108.889184,26.645153,12.502014,38.612713,82.82098,29.088806,201.2,,21.919801,58.419685,,31.460428,13.200972,8.980083,88.721456,27.105138,48.44447,,57.409213,64.946144,65.404213,20.953503,368.823918,17.361665,23.729528,37.79598,36.832902,14.33,17.349181,100.05,57.533059,37.547524,77.35,29.705692,16.62027,31.79003,40.63547,14.542231,39.074398,,30.008697,66.797592,32.997885,35.078494,48.127281,10.840261,17.136666,23.279556,12.083555,39.763572,,13.91,,25.99,213.518728,,68.55,30.946795,20.294117,54.920792,52.226917,44.845,38.70167
