date,NYSE:NEE,BME:AENA,ASX:TCL,TSX:ENB,BIT:ATL,TSX:TRP,BME:IBE,BIT:ENEL,NYSE:D,NYSE:DUK,ENXTPA:GET,NYSE:SO,NZSE:AIA,ASX:SYD,NYSE:WMB,NYSE:KMI,LSE:NG.,NasdaqGS:AEP,ASX:ALX,NasdaqGS:EXC,ASX:QUB,NasdaqGS:XEL,NYSE:SRE,NYSE:PAC,NYSE:WEC,NYSE:ES,NYSE:PEG,ENXTPA:ADP,SWX:FHZN,NYSE:AWK,XTRA:RWE,NYSE:OKE,NYSE:ED,NYSE:ASR,TSX:PPL,XTRA:EOAN,LSE:SIG,ENXTPA:ENGI,AMEX:LNG,NYSE:PPL,NYSE:MIC,SEHK:152,NasdaqGS:OMAB,NYSE:FE,SEHK:144,XTRA:FRA,SEHK:177,SEHK:694,BIT:AT,SEHK:576,SEHK:1199,BIT:ENAV,TSX:IPL,NYSE:TRGP,ENXTAM:VPK,TSX:KEY,SEHK:384,SGX:NS8U,SEHK:548,SEHK:357,NYSE:ETRN,SEHK:1052,NYSE:UGP,SEHK:270,ENXTPA:GTT,TSX:WTE,TSX:GEI,SEHK:1193,XTRA:HHFA,NYSE:ENIA,SEHK:135,NYSE:SBS,SEHK:371,SEHK:1816,NYSE:EBR,SEHK:836
31-Jul-15,22.89227,90.523056,7.930691,43.122906,20.61403,39.850765,5.347716,3.445265,57.374042,59.066074,11.891731,35.032517,4.643027,4.413884,37.593761,27.483493,6.667756,46.799442,2.733123,26.623178,2.013799,29.480776,86.604779,64.090198,41.583121,42.283637,34.492477,99.511188,138.154269,46.630137,16.638917,26.610374,52.494474,137.833943,28.574634,9.756508,1.812309,13.210288,68.97,24.514504,56.818363,9.682765,38.839061,26.870662,20.311528,54.42378,7.566674,6.778786,10.87241,6.716854,7.243582,,19.171271,58.961009,42.1924,32.385384,12.399316,0.393383,4.23177,6.815094,,3.761889,9.109506,8.640801,39.961853,24.218577,13.253973,21.399173,14.539776,6.317944,6.33055,4.553397,4.79809,2.877527,1.564639,14.892823
31-Aug-15,21.580041,92.416466,7.700009,41.469656,20.224127,35.98564,5.040538,3.228227,56.333034,57.057106,10.964748,34.399416,4.248241,4.524034,34.527806,25.714204,6.722467,45.337398,2.733123,25.76869,1.81572,28.68147,80.70803,68.781293,40.625523,40.174558,33.317067,93.268957,134.060164,46.966556,11.761388,25.356962,52.439447,134.268558,27.514017,8.208952,1.778736,12.077006,62.15,23.882567,53.438533,8.071481,36.597167,25.561149,18.556211,49.044209,7.167604,7.075729,10.45696,6.258032,7.300843,,19.845132,44.035774,32.548422,30.51746,10.443866,0.34421,3.750045,6.966541,,3.408521,7.851403,8.607946,33.314733,22.20665,13.336466,18.503725,13.493211,5.803644,4.694373,3.896484,4.599205,2.590618,1.264828,14.175817
30-Sep-15,21.391454,89.035376,7.906827,37.793295,21.181933,33.479065,4.950633,3.20572,56.841849,57.885887,11.060173,35.421652,4.261211,4.68926,26.766731,21.961406,7.182043,47.483596,3.196297,24.880692,1.657118,30.403415,82.92337,71.41281,44.521822,43.444452,35.247325,92.357683,118.119286,49.805889,8.912138,22.674095,55.723685,140.28457,24.314337,6.236529,1.65183,10.909726,48.3,25.673461,50.68243,7.996187,34.731842,25.041288,16.444375,50.236635,7.723171,6.172954,10.501157,6.325727,7.300843,,17.410151,34.343371,31.631004,27.865872,9.816496,0.360601,3.742633,7.893037,,3.577843,7.518641,9.551605,34.321101,21.575321,11.710928,18.147819,12.097792,5.285163,4.745771,3.491537,4.510025,2.725634,1.208613,13.277825
31-Oct-15,22.512011,91.514842,8.304555,42.629007,21.359933,34.907082,5.408485,3.372919,57.689873,57.507705,11.582737,35.738624,4.593027,5.074786,28.648029,22.106002,7.228157,47.308226,3.352414,23.389526,1.916566,30.592309,87.80172,74.891348,43.959118,43.719091,34.519973,104.204253,130.48871,51.867571,11.111636,24.330055,54.806766,142.560152,24.99998,7.79627,1.644384,12.463101,49.52,26.852145,54.001973,8.899711,36.019179,24.953312,18.685147,52.52136,8.23179,7.13186,10.784016,7.261801,7.300843,,17.410229,38.736323,32.419895,30.691693,11.403373,0.363879,4.439282,7.928672,,3.995971,7.783951,9.070708,33.633644,18.525896,12.200924,19.41162,10.926636,5.540222,5.431081,3.950476,5.169825,2.717195,1.180506,13.232765
30-Nov-15,22.067095,96.789343,8.288575,36.515425,21.537225,33.431465,5.520035,3.355234,54.926278,55.192396,10.992012,35.725264,4.610491,5.192805,26.556084,19.050766,7.352569,47.242087,3.475665,23.127362,2.008628,30.618067,85.075331,75.350974,42.444093,43.727673,32.689051,97.688639,128.398103,52.537353,9.56189,21.145343,52.355626,139.13296,23.426124,7.308039,1.552119,12.881011,47.55,26.571134,51.690904,9.607471,35.537522,25.399569,18.215308,52.694307,7.856195,7.405833,11.050209,7.140519,7.300843,,16.58964,26.637577,36.404241,30.389289,10.167085,0.354045,4.757962,9.056832,,3.897956,7.194871,8.77222,33.74822,15.867205,11.654928,19.684382,11.495601,5.126274,5.816568,4.346424,5.06125,2.531549,1.321042,10.96472
31-Dec-15,22.957646,95.031176,8.552472,35.414496,21.10648,36.25468,5.452605,3.128551,55.146407,58.149131,10.41492,37.529975,5.020894,5.100026,19.116854,12.059289,7.445489,49.148302,3.344198,23.516911,2.008628,31.113896,81.205173,73.227477,44.156659,44.193582,32.676168,98.32122,131.272688,54.347418,10.281885,17.688065,54.14153,129.597626,23.157891,7.255235,1.630588,12.752123,37.25,26.944381,50.016788,10.797111,33.672196,25.674684,17.817751,53.650068,8.18484,7.166106,10.376415,7.064717,6.218131,,15.962235,18.341293,35.163288,30.813637,10.314701,0.347488,5.076641,8.875695,,3.66423,6.857612,9.103873,28.802966,10.027491,9.888025,21.048196,11.678335,5.080279,5.910798,4.139451,4.53508,2.447164,1.274197,11.325204
31-Jan-16,24.685712,92.19106,8.805697,37.462378,20.744655,39.030541,5.455145,3.028875,58.839683,61.333935,9.624259,39.238436,4.846254,5.284752,14.356237,13.413845,7.82908,51.425639,3.508532,25.041234,1.899827,33.115375,81.84438,69.710434,47.530156,46.555996,34.880479,95.70727,131.185579,59.040852,11.300415,18.355434,58.454657,125.940111,24.592288,7.656543,1.403806,11.478863,30.05,27.678582,46.20008,9.110533,32.51622,26.750868,15.36013,50.782784,7.269328,5.99316,9.010861,5.124194,6.39288,,16.420652,15.839394,35.50455,29.495548,9.160488,0.311428,4.565272,8.151149,,3.400345,6.722708,8.191828,25.480258,11.284156,11.111507,17.511372,10.606852,4.965135,4.95993,4.778367,3.198777,1.923977,1.330411,9.823188
29-Feb-16,25.1192,94.400039,9.271304,37.241169,19.650564,39.832814,5.045671,2.977429,57.005274,61.142193,8.407367,39.075663,5.326514,5.180342,11.894105,14.751152,7.651977,52.551853,3.878283,26.928538,1.908197,34.259077,83.364655,65.43026,48.915921,47.373577,36.029085,99.192537,138.415594,59.264849,9.254575,17.684882,59.529755,128.925086,26.171349,6.811683,1.671978,11.158596,35.75,27.623319,42.059572,8.869594,33.111723,27.381605,15.576979,48.507162,7.151954,5.796241,9.028829,5.222736,5.919603,,18.056806,18.948061,37.23302,28.910938,9.605531,0.325492,4.320704,7.607739,,3.581294,7.107254,7.835301,21.115276,12.532213,12.313524,18.45695,10.532097,5.323097,4.762904,5.012336,3.407574,1.890223,1.330411,9.447683
31-Mar-16,26.348219,102.28925,9.271304,39.399739,20.994487,41.431256,4.958531,3.133374,61.863878,66.410233,8.951742,41.954837,5.701049,5.373099,12.395317,14.563603,7.840199,56.509199,4.020026,30.665525,2.0301,36.539507,90.54198,73.584158,52.145153,50.898241,40.181951,99.651125,150.001041,63.022618,9.987741,22.002941,65.150262,138.349865,27.364587,6.854739,1.728026,10.65476,33.83,30.374957,47.353882,9.471943,39.924979,29.42684,16.661224,48.525367,8.169191,7.089052,9.118668,6.3067,7.397683,,19.557833,21.048701,38.793075,30.478752,10.60688,0.346268,5.017352,7.86133,,3.935654,8.789471,8.133788,21.25942,15.103909,12.539231,20.138987,10.748055,5.853722,5.773736,5.939213,4.059022,2.219324,1.667699,10.889619
30-Apr-16,26.179006,112.297277,9.459181,40.615395,20.951412,42.275136,5.248716,3.181605,58.857979,64.846284,10.13319,40.63285,5.452792,5.469477,14.956141,14.581716,7.74172,54.041177,4.078651,30.007063,2.141928,34.975525,89.932856,78.320552,50.530537,49.240602,39.321031,100.797594,153.398277,66.524382,11.454073,27.087238,63.432649,141.730993,29.503078,7.318599,1.779536,11.248427,38.88,30.031873,49.425263,9.562295,41.985838,26.661682,16.697365,48.115755,7.997043,7.148983,10.322512,6.018654,6.555474,,19.712591,29.20739,42.956606,31.341099,10.402902,0.308179,5.113697,7.471886,,3.928114,9.564476,9.120456,23.953808,15.947362,13.596317,20.002606,11.379316,6.986363,5.790868,6.936524,3.883632,2.101185,2.07057,9.868248
31-May-16,26.941334,109.41208,9.843103,41.165792,21.300491,44.092723,5.157346,3.27485,59.500335,65.068718,10.739902,40.548826,5.532589,5.686329,17.092733,14.84445,7.997448,55.565576,4.388528,29.573009,2.0301,36.146327,93.213426,85.251737,52.639981,48.591893,38.144724,99.933161,157.370922,68.09252,10.330177,32.407276,62.85763,145.001566,30.244506,7.177248,1.800869,11.221163,32.13,30.749957,51.173294,9.268273,41.389012,27.132717,16.046819,48.102365,8.325688,7.166106,10.783596,5.767414,6.422555,,19.677644,30.918253,42.399786,30.439588,10.198923,0.297791,5.249918,7.867721,,3.909467,8.648146,9.087291,23.561241,15.869104,11.197824,19.775303,12.687523,6.396677,5.503246,6.373612,4.213813,1.991485,1.986248,9.1623
30-Jun-16,29.247003,108.623263,9.98679,43.094947,19.65726,47.908346,5.149732,3.331902,64.805886,71.356836,8.845715,43.985306,5.763113,5.696122,17.189261,15.369917,8.956718,60.166711,4.338278,31.376557,1.901068,39.439722,99.894736,86.704844,57.156481,52.691065,40.093054,92.446343,155.474887,77.658554,12.459432,35.554341,69.018124,149.501532,30.991767,7.745271,1.962645,11.760136,37.55,30.414169,52.916945,8.797005,42.899163,28.869343,15.277509,44.900215,8.825267,7.191791,8.975623,5.775337,6.299987,,20.330151,30.420154,40.647841,30.854258,10.959207,0.315104,5.549013,7.720316,,3.878316,10.034038,9.978361,21.180771,16.415991,11.178869,21.589593,11.67221,7.183702,5.529205,8.134981,3.935144,1.853386,3.691423,9.211455
31-Jul-16,28.773758,118.498105,10.461558,42.291789,19.639686,49.612919,5.30715,3.44743,64.880729,71.190484,8.608594,43.878685,6.54335,6.204997,19.048848,16.795472,8.850479,59.488558,4.874281,32.170463,2.19354,38.735127,98.019848,83.021387,56.815118,51.450757,39.576945,88.796285,164.052189,75.885025,13.965276,33.5612,68.709241,144.029335,30.183887,8.230959,2.115532,11.93439,41.83,30.381942,54.774933,8.85984,44.861457,28.877613,16.872007,45.718282,8.972628,7.764344,9.159173,6.34574,6.536952,2.956692,20.337183,27.572209,41.639252,29.358949,11.367164,0.328955,5.753658,7.674252,,4.010708,10.380511,10.080008,19.766401,16.687983,11.111751,20.900563,12.410133,7.267428,5.070601,8.570783,3.977367,1.974072,5.003096,9.848926
31-Aug-16,27.316118,116.431277,9.545339,41.125589,20.263586,48.736047,5.095555,3.313485,62.252196,66.933555,9.132853,42.549533,6.649746,5.975182,22.203789,18.051208,8.552194,55.889512,4.63978,29.604985,2.184938,36.427578,91.668008,84.775079,52.830961,47.474737,36.781356,86.350466,164.323051,68.307012,12.876503,35.612413,65.11881,142.85806,31.404816,7.085387,2.142199,11.581829,42.9,28.021319,58.031845,9.786668,44.508786,27.362279,16.389949,46.756059,8.923508,7.590839,9.416144,6.852766,6.863799,3.091314,21.363518,32.248976,41.159391,31.820063,12.356558,0.309343,6.454172,7.886146,,4.189827,10.556316,10.164714,21.173042,19.442991,13.334101,23.886358,12.51431,6.974387,4.940807,8.216694,4.568483,1.93959,6.436567,10.677638
30-Sep-16,27.627812,120.610862,9.470375,45.848829,19.850581,51.531689,5.22683,3.321856,62.344533,67.252847,8.925373,42.524665,6.615407,5.720745,24.589642,19.10867,8.924029,55.577909,4.256543,28.986763,2.027561,36.533704,94.555405,81.070278,52.830961,48.057707,36.36129,82.411018,171.365468,69.091726,13.464791,39.030111,65.162078,137.19846,31.948538,5.418085,2.249419,11.176587,43.6,28.155128,60.427456,10.100846,42.555536,27.654879,15.467876,45.517272,8.776147,7.689744,8.91138,6.480419,6.634147,3.039792,20.848194,36.341148,42.300192,33.446605,11.531538,0.320134,6.406946,7.9967,,4.135313,10.081927,10.435773,20.907354,21.068014,13.418701,24.486982,11.750343,6.85717,5.139824,8.407357,4.472908,1.974072,5.509027,10.738855
31-Oct-16,28.910725,122.861407,8.654107,46.05557,19.604536,50.216726,5.362424,3.281672,63.125204,67.236042,7.901863,42.748479,5.931365,5.138,23.365361,16.979298,8.70338,56.123215,4.026229,29.665936,1.940541,36.897798,94.476014,82.487322,52.689796,48.838268,36.54366,85.893042,164.323051,68.353172,12.696504,37.247333,65.37842,148.986171,33.057651,5.725288,2.32773,11.063034,37.7,27.967808,59.389358,9.425362,42.229994,28.666439,15.055898,50.551892,8.64516,7.112357,9.026099,6.440808,6.425526,2.820408,21.028095,33.145789,41.652833,31.845051,11.081526,0.320134,6.131463,8.09941,,4.242658,10.408933,10.026156,25.041668,22.852391,12.802537,22.500303,12.596784,7.259056,5.079254,9.551339,4.805815,1.956831,6.92376,10.594169
30-Nov-16,25.998365,114.915604,8.779046,45.348627,18.834051,49.894187,4.904688,3.192933,62.092973,62.690457,7.687899,39.265035,5.539841,5.154415,24.565637,18.450338,7.586364,51.592934,4.009169,28.591094,2.053667,34.642193,88.036472,73.365699,49.834568,45.786985,35.874967,86.639857,158.002934,67.261075,10.413592,42.246458,60.955983,135.277569,31.791065,5.34343,2.361035,9.812284,40.86,27.251102,60.436356,8.969803,34.073366,26.443804,14.591488,51.234394,8.465052,6.692439,8.606468,6.567564,6.77601,2.650885,20.752538,40.235515,39.92805,30.644847,9.61899,0.302149,5.863851,8.024761,,4.210758,9.345011,9.290448,26.0661,24.460097,13.882727,21.252853,14.324393,6.689718,4.906196,7.989713,4.788743,2.008553,7.036189,10.256571
31-Dec-16,27.188695,119.095188,8.80283,45.348627,20.002193,50.527349,5.384015,3.506032,64.888809,65.962224,8.367768,41.252607,5.625346,5.049493,25.077498,17.212005,7.90537,55.009163,4.307724,31.21187,2.123283,36.445868,89.441653,71.116381,52.183492,49.391981,38.488187,95.754161,170.552881,67.158981,10.37408,44.153817,64.372034,134.8278,33.924348,5.749315,2.550062,10.208144,41.43,28.053884,60.25934,8.875549,31.233919,26.173366,14.411716,52.515254,8.02297,6.858657,9.708659,5.916301,6.50063,2.728998,22.625887,42.334496,40.629733,32.217955,9.862746,0.31294,5.218434,7.18496,,3.875811,9.552269,8.760054,33.411927,23.012108,14.689862,20.144008,15.366167,6.873916,5.018683,7.880762,4.404619,1.836145,6.427198,9.902896
31-Jan-17,28.158257,123.412561,8.700472,44.465733,18.914922,51.236769,5.129809,3.306676,64.62617,66.744049,7.972258,41.45388,6.156378,4.931475,23.225274,18.670975,7.706822,55.970251,4.282134,31.554858,2.001455,37.001063,90.996928,66.63498,52.53939,49.472468,38.812723,96.600711,175.247825,68.161354,10.760419,42.859397,64.957394,135.746079,32.764288,6.095131,2.515857,9.319564,47.65,28.704767,55.310256,8.781296,30.935506,25.624038,15.617686,51.664464,7.965664,6.596208,9.858744,6.260086,6.458906,2.692434,21.644015,44.19163,35.95788,30.521002,10.603937,0.305746,5.588368,7.007669,,3.939611,9.644383,8.255324,31.054108,22.674348,14.666643,22.731312,16.360193,7.616655,5.382105,9.042903,4.618021,1.896488,6.155495,10.787083
28-Feb-17,30.04368,124.009644,9.408451,45.334505,19.858422,50.961347,5.516699,3.467559,65.778393,70.928877,8.151025,43.119,6.606406,5.108503,22.822617,17.810138,8.120533,59.0578,4.179772,32.589577,2.010157,39.141251,98.017885,74.503286,54.110424,52.887234,40.330147,100.645337,183.102828,72.767452,11.81407,42.035028,67.934656,148.348997,34.964485,6.286489,2.745389,9.719636,48.05,30.385528,56.748514,8.734169,34.706364,27.740685,16.216925,55.263961,8.383185,7.278574,11.444023,6.979637,7.218286,2.798802,21.458401,43.332647,36.138959,31.348622,10.848788,0.287989,5.643465,7.18496,,4.306457,9.556874,9.050915,28.306029,23.998722,14.388016,21.899679,16.229971,8.223963,5.840709,9.614893,4.737527,2.034414,6.164864,11.301519
31-Mar-17,29.440513,136.226891,9.954363,45.180416,21.745421,51.73896,5.895675,3.777346,66.36444,70.464896,8.736417,42.236597,6.187481,5.707023,24.074754,18.169517,8.419601,59.198897,4.453408,31.941514,2.254168,40.136063,98.941718,83.681539,54.433632,52.995425,39.275905,108.969741,192.763579,72.552881,13.6404,43.11604,68.481378,162.329335,34.458668,6.393753,2.740889,11.185162,47.27,31.140057,60.462717,10.006593,39.04692,27.21889,17.04088,62.014186,9.136362,8.135906,13.188767,8.122922,7.159872,3.167766,21.702671,45.940275,37.008141,31.376536,11.790523,0.314515,5.541143,6.42914,,4.792927,10.608846,9.478652,28.655636,23.663981,15.037879,25.411019,15.231604,8.763792,6.23009,9.451467,4.916784,2.068896,5.087418,11.269367
30-Apr-17,30.630793,148.811573,10.406447,45.88598,20.918736,53.433523,5.805108,3.734558,66.244664,70.885916,9.34126,42.253566,6.315625,5.808182,24.920909,17.34546,8.307451,59.816195,4.644766,30.743042,2.315806,40.677833,101.198127,88.671406,54.334874,53.554411,39.010228,115.177771,203.967463,74.409384,13.350646,41.382103,69.909911,177.471577,35.708136,6.141469,2.867464,10.907217,45.35,31.739706,61.055488,10.257936,40.113973,25.610734,16.666355,67.502249,9.398337,9.605619,13.27319,7.739162,7.109803,3.124554,21.636802,42.97846,38.470855,30.493914,11.489168,0.306936,5.580497,6.065226,,4.784952,10.352143,10.299907,27.862921,21.347665,14.573358,24.255973,15.105723,8.35892,6.08299,8.591404,5.087506,2.025794,5.181109,11.269367
31-May-17,32.667008,168.293435,10.508805,42.631577,22.749856,52.868669,6.241238,4.071729,69.752175,74.383378,9.955964,43.446111,6.398002,6.271825,23.269279,15.773186,9.01803,63.850194,5.088367,32.550239,2.324611,43.260265,104.305165,87.834442,56.830884,56.394829,39.771836,127.970075,223.322039,73.320003,15.87502,39.077417,73.641013,184.948996,35.5746,6.878125,2.968788,11.868356,48.72,33.238826,59.426607,10.263402,40.374263,25.32602,17.303047,68.900516,9.26735,9.95555,14.581115,7.582166,7.662582,3.271017,20.919316,35.806288,37.439888,32.561168,11.187813,0.306936,5.863851,6.058675,,4.675012,10.762868,9.615528,29.647281,19.451685,14.108838,22.357696,16.538162,8.065668,6.039726,8.339265,5.326516,1.991312,3.869436,12.925208
30-Jun-17,32.36445,160.005194,10.328816,42.352832,22.621326,52.642669,6.096154,4.016961,66.176912,72.568937,8.866838,41.102545,6.526145,6.111779,24.891442,16.109501,8.094456,61.795389,4.879613,32.33509,2.333799,41.745815,100.956369,98.372472,55.581256,55.159177,38.459264,134.757141,219.0417,73.104301,15.317462,41.028141,71.888715,200.200055,35.535114,7.284383,2.83154,11.54511,48.71,32.519707,59.808036,11.627526,45.080695,25.256728,16.691745,73.798114,9.429396,9.623115,14.428533,8.461498,7.713104,3.284966,19.968018,35.237192,37.70924,33.175706,14.841745,0.325883,5.790011,6.105935,,4.625454,10.982233,9.4625,29.503874,18.933795,13.456762,24.930234,17.112077,8.100026,5.791811,8.890236,5.223334,1.927467,3.51341,12.93625
31-Jul-17,33.740973,154.760657,9.945299,42.369229,23.585303,54.243579,5.983593,4.205293,66.651886,73.897212,8.889627,41.145468,6.370543,5.801448,26.124506,17.283519,7.96689,62.747182,4.836123,34.37004,2.360421,43.04696,101.936568,100.387225,57.021044,55.231862,40.211883,136.426108,229.556446,76.058484,15.642338,44.49697,73.703278,202.245826,35.291505,7.385947,2.760613,11.885828,45.2,32.24212,57.832234,10.864266,47.335665,27.638621,18.927591,80.7865,9.703208,10.876082,17.594609,8.088197,8.049921,3.380865,19.460207,36.888689,37.398092,31.775239,17.798793,0.369957,5.684146,5.973608,,4.823688,11.047576,9.67356,33.945273,21.267852,13.03122,27.689866,21.175301,8.589636,6.815439,10.048208,5.593966,1.892101,4.038079,12.581601
31-Aug-17,34.989723,153.636828,10.599021,41.42323,24.787979,53.99663,6.160479,4.432818,68.67114,76.574122,9.509679,41.925114,6.214941,6.379007,24.439319,16.352933,8.289206,66.041617,4.9405,34.245885,2.236188,45.039622,106.374475,98.103336,59.538706,57.239798,41.884025,142.911236,218.669497,76.261252,18.399394,43.182428,75.586819,193.786803,33.574695,8.385695,2.779957,12.248388,42.79,33.007587,57.875776,11.676244,45.258472,28.537895,19.737122,79.134873,10.267945,11.194407,20.188503,8.121379,7.788888,3.241376,18.184403,35.426177,33.023449,29.671979,18.808564,0.35438,6.221615,6.682502,,4.955843,10.99529,10.166032,36.13012,22.754799,14.018798,25.818929,23.940799,9.225269,6.631711,9.515914,5.731876,1.909784,5.256062,12.125624
30-Sep-17,34.069125,143.054102,10.354965,43.248773,24.521738,53.048149,5.900987,4.441535,67.067041,73.609397,9.685344,42.6896,5.894583,6.129019,24.917758,16.226035,7.863137,63.000993,4.849975,34.065025,2.216545,43.373685,103.678299,90.986296,57.311253,55.331978,41.74755,130.465513,203.781361,76.270679,16.875989,44.179068,72.366733,181.569271,36.664788,8.457232,2.775017,12.55416,45.04,32.248088,56.088527,11.919838,41.534496,27.005013,19.727784,76.700394,10.233719,10.371823,20.93234,8.055015,7.402248,3.379121,20.670768,37.5961,34.463087,31.341362,22.273299,0.334909,6.172754,6.994415,,4.848467,11.250335,9.796678,39.954955,21.763622,14.492665,25.584548,23.8513,8.778608,6.675456,9.768053,5.492104,1.909784,5.808838,11.906079
31-Oct-17,36.049807,147.502593,10.572872,41.141101,25.706052,52.686867,6.229617,4.642036,70.73729,77.460031,10.245575,45.347926,5.813887,6.129019,23.663982,15.427787,7.704956,66.741229,5.323361,36.36195,2.306284,45.390213,106.739684,84.233095,61.519678,57.346047,44.410367,137.904336,201.920344,82.727905,18.842806,43.270132,77.183408,170.122471,35.874073,8.946508,2.959151,12.992141,46.74,31.916685,54.044847,12.098473,37.801164,28.861991,19.973358,77.769656,10.233719,11.405441,22.696569,8.005241,7.700382,3.565688,21.092656,33.712994,34.528103,31.327815,22.558854,0.334909,6.498493,8.098626,,4.831387,11.283396,10.066095,36.497982,22.326083,14.345448,26.85437,24.522538,9.105014,6.325498,8.516696,5.719122,2.024725,6.286662,12.777264
30-Nov-17,36.9728,156.540054,10.938957,40.910253,26.17188,53.228789,5.990776,4.755363,74.022491,78.999355,10.606402,44.981488,5.953869,6.387627,24.120655,14.678121,7.659479,70.205744,5.457339,38.014188,2.369101,47.305915,109.910079,89.605128,63.92617,59.369271,47.894595,152.829667,205.82848,86.708776,16.90233,41.966539,80.494251,170.426958,37.945295,8.581759,3.098645,13.166743,48.32,31.160406,52.986471,11.416411,37.885374,30.236724,16.494392,79.889084,9.155584,10.282718,22.849151,7.764669,6.703762,3.912666,21.899388,35.25648,32.972365,30.107803,22.844409,0.331014,6.132037,8.146832,,4.780708,10.102631,9.353451,38.82145,22.607313,14.132802,28.359343,22.115033,8.435022,5.905547,9.310467,5.326206,1.883259,5.302907,12.521719
31-Dec-17,36.54,158.272624,11.139134,41.339117,24.680899,53.167591,5.800422,4.472046,71.321325,74.508138,10.179107,42.249214,6.04719,6.232243,25.583829,15.393712,7.573797,66.534028,5.618111,35.917985,2.324232,44.432228,97.875137,92.494454,61.111174,58.267658,46.868444,151.813259,207.410344,86.642485,14.926733,43.219875,76.796795,173.66213,38.587785,8.002399,3.25209,12.835448,53.84,26.596509,50.939375,12.082233,38.81169,27.119171,16.739966,87.698509,10.182379,10.49657,23.303199,7.22066,6.925233,3.931846,21.149985,39.334534,33.96618,29.447059,20.559968,0.323226,6.457776,7.433381,,4.84828,10.735521,9.317819,43.516157,23.995433,15.14133,26.666248,21.184251,9.594623,7.121653,9.758715,5.282548,1.874418,5.340383,12.402464
31-Jan-18,37.0617,164.313206,10.771713,37.86616,25.01848,49.213479,5.992449,4.543114,67.256379,69.538566,10.729842,39.631151,6.247829,6.020081,26.33901,15.420062,6.9645,62.202126,5.126861,35.097732,2.306284,42.151048,97.966677,94.375667,59.151716,58.184655,47.205169,160.242008,220.716616,78.763313,14.154055,48.207158,72.647327,184.794927,35.699563,7.470731,3.271619,12.517583,56.56,27.3871,52.645289,12.877972,38.29707,29.138495,16.944611,90.925387,10.319285,10.567854,21.014234,7.783854,6.976342,3.673792,19.265448,39.748159,33.798996,28.884197,21.881534,0.323226,6.693937,7.520152,,4.856727,12.09104,10.368969,48.423668,22.973186,14.79153,24.220666,20.101321,10.162298,6.789192,10.58984,4.915826,1.953992,6.043065,12.300246
28-Feb-18,35.849518,157.008316,10.377408,34.847379,23.799438,48.231469,5.552016,4.248834,65.171115,67.535633,10.031928,38.329031,6.019193,5.8256,23.293116,13.893493,6.406267,59.884241,4.948225,34.075631,2.225519,39.971458,99.760872,86.904822,55.623913,52.568162,44.074539,158.996852,209.550514,75.552981,14.408688,46.135052,68.333565,168.685674,35.282782,7.383298,3.206521,11.528175,52.52,24.620032,32.134652,13.089086,36.64093,28.963629,14.99639,80.328245,10.421964,10.300539,19.138822,7.187036,6.482291,3.645894,18.342056,36.974069,36.083841,27.405575,23.314822,0.295388,6.433345,8.098626,,4.966531,10.985843,10.671843,45.644193,22.76326,13.892045,24.832062,18.06076,9.851735,6.439234,10.757932,4.453057,1.865576,7.036189,11.601756
31-Mar-18,38.483745,153.262218,10.234024,34.59975,23.583762,46.918858,5.456985,4.418645,60.005302,69.444989,11.014705,39.753241,5.830064,5.931681,21.121273,12.915802,6.942863,62.632816,5.162589,35.887969,1.978656,42.373352,102.643423,89.686137,58.204595,54.823748,46.161957,169.532788,196.151191,78.1901,17.613545,46.618271,71.116545,162.300967,34.526858,7.966189,2.97961,12.137042,53.45,24.676983,30.383964,13.949783,36.874848,30.468699,14.161438,76.471267,9.497849,9.391668,19.667785,6.733118,5.62196,3.778408,18.498212,36.435812,37.01264,28.205932,27.280253,0.238739,6.506637,8.098626,,5.101675,10.336536,10.992532,44.211026,20.484331,14.1133,25.631579,16.333442,10.02427,5.923045,9.889453,3.82439,1.794843,5.949374,12.198028
30-Apr-18,38.620404,165.243685,10.395331,33.207904,25.787413,47.940365,5.862695,4.683586,59.231097,71.856336,11.100164,41.052832,6.077746,6.302963,21.860433,13.736979,7.294247,63.902092,5.86938,36.504347,2.087573,43.640453,103.178697,93.763598,59.671314,56.061283,47.91692,174.704975,199.845455,82.426626,18.769167,49.981844,73.114816,171.083507,35.272472,8.012114,3.041599,13.027957,58.16,25.383535,31.182026,14.014741,39.419877,30.81809,14.456127,76.757676,9.241151,9.587699,21.975984,6.800365,5.903058,3.944051,19.264524,39.657061,38.977884,29.212198,26.754714,0.27111,6.51478,10.065435,,5.01721,8.280703,10.885636,44.601889,20.383197,14.079313,27.324674,17.872813,9.791348,5.905547,9.521672,4.016483,1.900943,5.162371,12.879482
